"","Category","ProductName","Reviewer","Date","Title","Comment","StarRating","VerifiedPurchase"
"54","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Cam","Reviewed in the United States on August 28, 2024","5.0 out of 5 stars","Needed a major upgrade on my keyboard and mouse I’ve had for a couple years and was looking for something that is of good quality and also decently priced. I’ve had another keyboard from the same brand and loved the mechanical feel to it and how compact it was, hence my interest in purchasing another one from this same brand and a much fuller keyboard. My last RedDragon keyboard has lasted me since 2017 and just broke in 2024.When it arrived it was neatly packaged with a great presentation once you open it. It’s very lightweight and easy to install and connect well, just plug it in and you’re set! It does have different light settings for the keyboard, which you will be able to see in the manual. The keyboard I purchased were soft keys, although I wish I purchased the mechanical one - so be mindful on your preference of keys. The soft keys are very lightweight and easy to press, no issues. Keyboard quality is great for the price, and is perfect for my needs as I just need a keyboard that works and can handle simple gaming, not much expectations in terms of speed, performance, etc. Mouse is also great for the price, but don’t expect a high quality/pro mouse as there is a big difference when you feel it/use it. You can also adjust the mouse speed from the middle button as well. Overall you get a good deal with quality & affordability.10/10, great option to choose for beginners, those who are looking for affordable sets, looking for a spare/backup set, or interested in giving as a gift. I would choose purchasing this over the cheaper in-store options since there are more reliable reviews for this product and can also vouch via my experience.",5,NA
"55","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Cam","Reviewed in the United States on August 13, 2024","","Nice and compact, yet has all keys, special functions and more!Can change backlight color and display, I prefer steady red - awesome when working at night or dark room, as I often do.Key press is soft, not a mechanical ""click"".Mouse has very good steady weighted and smooth feel.I bought a second one for my other system!",5,NA
"56","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Lloyd Garrick","Reviewed in the United States on November 9, 2024","Great gaming set when you’re on a budget!","I searched pretty extensively on Amazon to find/land on this keyboard for laptop at a reasonable price. I wanted a keyboard with good back-lighting in white that is easy to see under low lighting conditions, but I like it that there are multiple back-light color options. The keyboard is great for accessing laptop more comfortably and when sitting on couch with keyboard in lap. I can see where the blue and red might also be useful for different lighting conditions. The mouse was a bonus for me and it is a very ergonomic and comfortable mouse - better than the expensive Logitech mouse I was using. I'd rather have the wireless version of the keyboard and mouse combo, but this product gets the job done satisfactorily.",5,NA
"57","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Chris in VA","Reviewed in the United States on September 24, 2024","5.0 out of 5 stars","If you're looking for an affordable and reliable entry level keyboard+mouse combo then I would definitely recommend going with this RedDragon keyboard, I recently upgraded to a corsair keyboard but stuck with this one for a couple months.I got myself this keyboard and mouse combo not long before I got my first ever gaming PC I wasn't looking to spend too much on a keyboard quite yet so I opted to go for the this RedDragon, it certainly does its job and holds up pretty well the keys are relatively quiet and I haven't noticed much input lag. The mouse is also comfortable to use and has a nice amount of weight to it. Some of my few gripes are that I wish the keys were positioned a bit differently I kept finding myself accidentally hitting certain keys I didn't mean to every now and then and I also do wish that the keyboard felt a bit more high-quality in my opinion the material makes it feel a bit cheap.SummaryPros:☑️Cost effective☑️Minimal lag☑️Comfortable mouse☑️Keys are quietCons:☑️Cheap feeling material☑️Key positioning☑️Not many RGB options",5,NA
"58","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Jason K.","Reviewed in the United States on November 29, 2024","","This keyboard is completely silent, like completely. It feels nice to type on however does require some heavy fingers so just keep that in mind. Its extremely comfortable the bottom of the keyboard almost acts like a wrist rest and feels quite nice. The rgb isn’t extremely bright but its enough for some lighting and being somewhat customizable is nice to get whatever color you may want but you are pretty limited to what you can do. It does exactly what its supposed to do and this keyboard in particular lasts a looonnggg time. The only main downside is the keycaps are like a matte finish and it wears off fairly quickly so some start to look shiny after some use.",4,NA
"59","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Jason K.","Reviewed in Mexico on August 11, 2023","Excellent, and very good price.","Se ve muy bien es muy práctico de calidad, los colores se ven geniales",4,NA
"60","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Kirk","Reviewed in Egypt on October 11, 2023","5.0 out of 5 stars","",5,NA
"61","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Carlos","Reviewed in Canada on December 31, 2018","","Very good quality and valuble.",5,NA
"62","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Taher Gouidah","Reviewed in Australia on August 14, 2023","Good Back-Lighting","I initially got this for a Xmas gift for my sister and she was ecstatic when she opened her gift. I was impressed with it when she had it all setup on her computer. The keystroke was nice and smooth and no loud clicking sounds like a mechanical keyboard, mind you it still makes a little keyboard stroke sound. The backlit light adds a special touch, especially if you're playing games with minimal lighting. You can set the light to either one tone ie. blue, yellow, red etc.. or a rainbow pattern that flashes across the keyboard. You can also set the speed of the flow of the light as well.The only problem is the wrist rest, it's small so it doesn't cover your entire wrist. It comes up to your palm and that's it. I used a wireless Logitech keyboard which provided a generous amount of space with its wrist rest. However this is a gaming keyboard so you might want to see if the ergonomics fits your style of playing. So far I don't have any problems with it. The mouse ergonomically fitted my hand perfectly not to mention the material provided a nice touch and grip. The braided wire added a special touch and rugged feeling. The mouse offers a 3000 DPI as well 4 level of DPI adjustment.  Having said my piece... I was taken by how it performed, look and feel that I ordered another one for myself. I got this keyboard for half the price, so if you're in the market for a decent yet affordable keyboard, I recommend getting this while it last/ on sale.",5,NA
"63","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Amazon Customer","Reviewed in Singapore on December 27, 2021","4.0 out of 5 stars","I wasn’t expecting much, especially considering the cheap price, so I was pleasantly surprised.The construction is a lot better than other gaming keyboards I have used in the paste. . It looks good. It doesn’t look cheap like my other keyboard.Highly recommended.",5,NA
"64","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Amazon Customer",NA,"","I love the keyboard. Well-built. Good quality and definitely value for money.",5,NA
"65","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","XR8Chic",NA,"Solid entry level gaming keyboard",NA,5,NA
"66","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Kenneth Lim K H",NA,"5.0 out of 5 stars",NA,5,NA
"67","Keyboard","Redragon S101 Keyboard Ergonomic Programmable","Kenneth Lim K H",NA,"",NA,5,NA
"68","Keyboard","Logitech Programmable Backlighting Bluetooth Rechargeable","Vyctor Gregory","Reviewed in the United States on December 19, 2022","5.0 out of 5 stars","The MX keys is the best keyboard I've ever had. The keys are soft to the touch and quiet when they are pressed. As far as the feel, this keyboard is in between a regular desktop keyboard and a laptop keyboard. The buttons are sturdy and not wobbly. The backlight is perfect. A lot of reviewers complain about the back light not staying on, but It's best that it doesn't, because it conserves the battery life during each use, you don't even have to press any keys or buttons on the keyboard, the backlight comes on when your fingers hover over the surface of the keyboard. when your done typing the backlight stays on from 5 to 7 seconds, then shuts off. All you have to do is brush your fingers across the keyboard and the backlight is back on so you don't have to worry about pressing the wrong keys in the dark. PERFECT. If the backlight stayed on then everybody would be complaining that the battery doesn't last long enough. Logitech had this in mind when building this keyboard. Everybody is also complaining about the weight of the keyboard saying its too heavy, it is in fact heavier than the standard desktop keyboard, but that's good, because if its bumped it won't move or if it is placed on a slanted surface then the weight of the keyboard and the rubber feet will prevent the keyboard from sliding off of it's surface. My keyboard was sitting half way on the edge of my bed and half way off I sat down on my bed before I realized this. I was terrified and my hart sunk to the bottom of my stomach, because I thought it was going to fall on my hard wood floor and possibly get damaged, but because of the weight of the keyboard it didn't fall and I had a chance to move it so it wouldn't fall. The weight comes from the built in battery. I rather have a little extra weight, which isn't really a lot of weight. once you have the keyboard for a week or so you don't even really notice the weight. The weight of the keyboard is actually a BIG PLUS in my option. If your looking for a good keyboard with no latency as far as the response to the keys being pressed, then this is the keyboard. My keyboard is connected via Bluetooth and I've never had any connectivity issues. No need to worry about buying batteries I can just plug my phone charger into the Type-C connection on the keyboard and it charges right up, you can also use this keyboard while it's charging. Thank you Logitech.",5,NA
"69","Keyboard","Logitech Programmable Backlighting Bluetooth Rechargeable","Jonathan M","Reviewed in the United States on April 2, 2024","","The Logitech MX Keys S Wireless Keyboard has been a cornerstone of my desktop setup, compelling me to purchase it not once, but twice. Its design and functionality speak volumes about the thoughtfulness put into this product, making it well worth the investment.Starting with the typing experience, it's exceptional. The low-profile, spherically-dished keys are shaped perfectly for the fingertips, offering a fast, fluid, and precise typing experience that's also quiet. This feature is particularly appreciated in an environment where noise can be a distraction.The Smart Actions shortcuts, facilitated by the Logi Options+ app, are a game-changer, automating repetitive tasks with a single keystroke. It's features like these that elevate the MX Keys S from a mere keyboard to an efficiency-boosting tool.The smarter illumination is another highlight, with backlit keys that light up as your hands approach, adjusting brightness according to the ambient light. This thoughtful design not only looks good but also ensures I can work comfortably in any lighting condition.From a physical standpoint, the keyboard’s solid build and low-profile design contribute to a comfortable typing posture, reducing wrist strain during extended use. Additionally, the multi-device Bluetooth functionality and USB-C rechargeability underscore its versatility and modernity.Another note is the weight of this keyboard. It is surprisingly heavy, which, in my opinion, is a huge pro. With the rubber grips and the weight, this thing stays right where it is supposed to, whether on a glossy desk or large mousepad.Although I encountered a hiccup with the first keyboard due to an accidental spill, the replacement process led me to the updated version featuring the Logitech Bolt. While it meant using an extra USB dongle, the seamless performance and typing comfort far outweighed this minor inconvenience.The MX Keys S isn’t just a tool for typing; it's a comprehensive control center for your digital workspace. Its ability to pair with the Master 3S mouse and facilitate multi-computer control mimics a KVM setup, adding layers of convenience to my workflow.The Logitech MX Keys S Wireless Keyboard is not just a purchase; it's an investment in a smoother, more efficient computing experience. Its blend of ergonomic design, advanced technology, and eco-conscious manufacturing make it a top contender for anyone looking to upgrade their keyboard.",5,NA
"70","Keyboard","Logitech Programmable Backlighting Bluetooth Rechargeable","goodtimesroll","Reviewed in the United States on November 23, 2024","Worth Every Dollar","Full layout, yet compact and low profile, sensible extra functions, backlit. quiet, solid...just delivers everything I want.  Perfection for typing on a PC.  Thank you Logitech, I am happy to finally have a keyboard that does not feel like it came with compromises.  Not cheap, but not having any regrets is priceless.",5,NA
"71","Keyboard","Logitech Programmable Backlighting Bluetooth Rechargeable","Cody F.","Reviewed in the United States on November 25, 2024","5.0 out of 5 stars","I bought this to replace a not very old K270 which I absolutely hated. This one is really really nice. Keys feel great and it’s a nice angle/height. I hadn’t really paid much attention to the fact that this is backlit but it’s very nice. I have very low/soft light in my home office at night and the backlighting is great especially when using the specialty keys.",5,NA
"72","Keyboard","Logitech Programmable Backlighting Bluetooth Rechargeable","Species7","Reviewed in Canada on August 29, 2024","","I have bought a lot of keyboards over the years. . A LOT!  I have never gone WOW! just taking one out of the box. Until this one. It is small , thin and very low profile. Yet at the same time it is the densest most rigid and sturdy board I have ever handled. The fit and finish are far above the usual fare from Logitech far above pretty much any other. Typing is super smooth and quiet but with a very good feedback from the keys for positive strikes every time. I have the matching MX Master mouse as well and as great as a mouse as it is more in keeping with what I have come to expect from this company over the years.  This is not a cheap keyboard. Use it for one day and you will no why!",5,NA
"73","Keyboard","Logitech Programmable Backlighting Bluetooth Rechargeable","HyoJi Y.","Reviewed in Mexico on May 10, 2024","Seamless Typing Experience Meets Intelligent Design","Se conecta muy facil para multipositivos en general se ve de buena condicion sin embargo llego en una con mancha como despintado espero q no se despinte con tiempos de uso ya que este teclado esta muy caro aunque tiene muy buena tecnologia de multi conexcion",4,NA
"74","Keyboard","Logitech Programmable Backlighting Bluetooth Rechargeable","HyoJi Y.","Reviewed in Canada on August 30, 2022","5.0 out of 5 stars","",4,NA
"75","Keyboard","Logitech Programmable Backlighting Bluetooth Rechargeable","TJ","Reviewed in Canada on May 26, 2022","","I ordered this because I want to be able to use my ipad as a ""laptop"" while travelling so I don't have to lug my laptop around with me, but I didn't want to get a new keyboard case because I like the case I have and I wanted to be able to adjust how close or far my ipad was to me so I didn't feel like I was hunched over it.  This works perfectly. The keyboard itself feels very sturdy and well made. The base itself is metal and the keys are plastic but seem to be decent quality. It is a little on the heavier side but it's not unmanageable and while I wish there was some kind of case or sleeve for it, I'll just use a spare bag to make sure it doesn't get too dirty or anything in my backpack.I'm really glad I spent the extra money on this versus getting a cheaper model. I've had bluetooth keyboards before that I didn't love because they were hard to type on or had horrible lag when I was working, and as a writer, that ends up being frustrating and almost useless. This connected with my ipad immediately and if there is any sort of lag, it's basically unnoticeable. Love that it's USB-C so I only need one charging cable. The pink colour is nice (not necessary, it would work just as well in any colour, but I think the pink is cute) and I found typing to be as easy and comfortable as typing on my laptop. Overall I'm very happy with this purchase and while I haven't had it long, I've had Logitech products before that are pretty long-lasting so I'm hoping this does too!",5,NA
"76","Keyboard","Logitech Programmable Backlighting Bluetooth Rechargeable","Sharona","Reviewed in the United Arab Emirates on August 9, 2024","For me, this is a perfect keybord","Beautiful, great feel, compact, wonderful if you are in tech/media, might not like it for coding as keys are more for a media set up or simple office typing.  Works great with Windows, and can pair it with 2 other devices.  I have it paired with a Samsung TV, and with my Windows laptop, and my iPad.  One button to switch between them.  Excellent for working remotely via your smart TV and sharing screen from your laptop, can work from a lapdesk due to the small size but have full functionality for all MS Office applications plus media applications like Adobe Photoshop etc.A beautiful, minimalist, modern look.  Keyboard is backlit too.",5,NA
"77","Keyboard","Logitech Programmable Backlighting Bluetooth Rechargeable","Shahid Javaid",NA,"5.0 out of 5 stars","Nice product",5,NA
"78","Keyboard","Amazon Basics Extension Keyboard Transfer","Chris I","Reviewed in the United States on October 9, 2024","5.0 out of 5 stars","Works fine and seems to be well constructed.",5,NA
"79","Keyboard","Amazon Basics Extension Keyboard Transfer","Drew Stewart","Reviewed in the United States on September 13, 2024","","These cables are great. They are not too stiff, yet pretty sturdy and can wrap and bend as needed. I have them plugged into some lights, but I've found they are compatible with pretty much anything. They are a good choice.",5,NA
"80","Keyboard","Amazon Basics Extension Keyboard Transfer","Amazon Customer","Reviewed in the United States on October 30, 2024","Reasonably priced extenion cable","good quality and works fine.",5,NA
"81","Keyboard","Amazon Basics Extension Keyboard Transfer","Evan Sinclair","Reviewed in the United States on November 26, 2024","5.0 out of 5 stars","Does what I want: allows me to game on my PS5 from the couch while using my Razer headset",5,NA
"82","Keyboard","Amazon Basics Extension Keyboard Transfer","Ivan","Reviewed in the United States on July 31, 2024","","durable cable. Pretty long and works great",4,NA
"83","Keyboard","Amazon Basics Extension Keyboard Transfer","Erik Hammond","Reviewed in the United States on August 29, 2024","They Work Really Well!","Ran from under desk mounted computer through grommets to desktop. Works well for charging battery devices. Convenient to see when they are charged. Connect data devices ergonomically without bending down. Also, with a hub, I have no need to swap devices out repeatedly.As usual, the Basics price was competitive.",5,NA
"84","Keyboard","Amazon Basics Extension Keyboard Transfer","Kris","Reviewed in the United States on November 25, 2024","5.0 out of 5 stars","Great product, purchased as a gift, and they loved getting it.",5,NA
"85","Keyboard","Amazon Basics Extension Keyboard Transfer","NITZA IVETTE LOPEZ","Reviewed in the United States on October 21, 2024","","Great price, everything just how I expected it :-)",5,NA
"86","Keyboard","Amazon Basics Extension Keyboard Transfer","Cliente de Amazon","Reviewed in Mexico on October 26, 2024","nice extension to extend hookup lap top to television","Funciona bien y muy económico de buena calidad",5,NA
"87","Keyboard","Amazon Basics Extension Keyboard Transfer","Cesar Contreras Garcia","Reviewed in Mexico on April 12, 2024","5.0 out of 5 stars","",5,NA
"88","Keyboard","Amazon Basics Extension Keyboard Transfer","Pat Lacasse","Reviewed in Canada on September 20, 2023","","Cumple con su función y es de buena calidad",5,NA
"89","Keyboard","Amazon Basics Extension Keyboard Transfer","Gary N","Reviewed in Canada on December 17, 2022","Works great!","",5,NA
"90","Keyboard","Amazon Basics Extension Keyboard Transfer","wisam","Reviewed in Saudi Arabia on November 14, 2024","4.0 out of 5 stars","The price is right and it given extension to USB cable to computer, cell phone mp3 ect..",5,NA
"91","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Richard Faulkner","Reviewed in the United States on December 8, 2017","5.0 out of 5 stars","If not all keyboards are 'equal to' each other, this was definitely a 'greater than' all other backlit keyboards I have tried on my Linux system. To begin with, several of the others I have tried were designed specifically for Microsoft or Apple devices and any supporting features or ""drivers"" were only available on those systems. While most would retain the basic functionality of a keyboard, (i.e. you could type the characters on the keyboard into the software of your choice), some would not. My prior keyboard cost well over $40.00 on sale but the led feature was unavailable without enabling it deep in the system through a command line code using XSET. The keyboard would then light up but the numerical keypad was disabled...There are NO such problems with this keyboard in Linux. Just plug it in and begin using it after your computer boots. (I'm old school I guess, I always plug any input devices prior to booting so I can not attest to it being ""hot swappable"".)The keyboard looks great when lit and the characters are easily discernable while not being to large and ""garish"". The size of the illuminated letters on each key are aesthetically pleasing and in well lit situations does not require a backlight to determine the which character/key you are pressing but are still not quite as clear as a non-lit keyboard with printed characters in high contrast. This effect is the same for all backlit keyboards I have tried so far and appears to me to be the limitations of the current materials available for molding the plastic keycaps in a light dispersing plastic. The optional ""breathing"" effect is nice but I will seldom use this feature. The ""sleep"" function I have not yet discovered how to initiate on my system. The accompanying ""User Manual"" is sparse on any instructions with the exception of a small list of key combinations for using the FN + Function keys, (F1-F12), to control the multimedia functions of most operating systems and how to control the led keyboard itself.The light function of this keyboard is ""onboard"" eliminating the necessity of any extra operating system driver or software support.The keys have a nice tactile feel to them and are positioned well for extended use without discomfort. The board itself, while lightweight, has a substantial feel which leads to an impression of quality surpassing other keyboards I have tried which cost much more.If you are looking for a well built but inexpensive backlit keyboard, I feel that this is a very safe investment for almost anyone.There is one more caveat, I am not a gamer so I can not attest to how well this keyboard would function as such. However, if you are firing off a quick email to your mother, or beginning the next great American novel ...",5,NA
"92","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","john","Reviewed in the United States on September 24, 2024","","This keyboard worked fantastically for a week before Mt cat knocked over a 12 ounce cup of grape kool-aid on the keyboard. I tried to dry keyboard off with paper towels immediately after it happened but the keys were typing different letters. I would push an r and a y would come on the screen instead of an r and I push the spacebar and it move down the page. SO I  couldn't get it to work right after liquid that one time was spilled directly on the keyboard. But if MT cat didn't knock a drink  on the keyboard, it still eas a great keyboard to use. I would definitely buy this keyboard again bit I will be much more careful the next time to not have any kind of drinks around this keyboard again, so this won't happen again.",5,NA
"93","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Marj R.","Reviewed in the United States on September 1, 2024","Works great on my Linux system... definitely a great keyboard at any price, EXCEPTIONAL at less than $15!","It looks nice but nothing like my mechanical keyboard. They keys for me is what I don't care for. They just feel scratching like rubbing fingernails on a chalkboard. I suppose I may be use to a real mechanical keyboard and would not notice maybe . I will be just keeping it for a spare in case my real mechanical keyboard acts up and I need to type till a new one comes. But Its just not what I say is anything like mechanical. Has nice lights though. Only it does not have but a couple settings for those. It type by memory and don't look at keys .",4,NA
"94","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","MYTAKNOWN","Reviewed in the United States on October 8, 2024","5.0 out of 5 stars","'m a serious gamer who's always on the hunt for the perfect keyboard. The Rii RK100+ has exceeded my expectations in every way.Here's why I love it:Rainbow LED backlighting: The customizable RGB lighting adds a cool and immersive vibe to my gaming setup.Mechanical feeling keys: These keys offer a satisfying click and tactile response that's perfect for gaming and typing.Large size: Plenty of room for my hands and wrists, making long gaming sessions comfortable.USB wired: Reliable and consistent connection, no need to worry about batteries or Bluetooth pairing.Durable build quality: Feels solid and well-made, built to last.If you're looking for a keyboard that's both stylish and functional, the Rii RK100+ is a must-have. It's taken my gaming experience to the next level, and I can't recommend it enough.",5,NA
"95","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Raymond","Reviewed in the United States on October 21, 2024","","I have always been a Razer fanboy with my noisy mechanical keyboards. This thing is mechanical and is quiet, let me repeat that.... Quiet! So smooth and no special apps on your PC to make it light up. You can turn off the lights if you want at the press of a key. I'm literally going to buy a second one to replace my Razer keyboard.",5,NA
"96","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Raymond","Reviewed in the United States on October 16, 2024","Worth the money","I really like the look of this keyboard.  In my opinion, it is more attractive and a better RGB experience than other more expensive keyboards.  It's extremely soft and mushy keyed however and I don't use mechanical keyboards so I am used to softer keying and still seemed mushy.  That aspect was workable for me, though it might not be my favorite, but I can see where others would not like it that mushy.For me it has a tragic flaw that might not be a problem for others.  I'm a lefty and map the arrows and keys on the right side of the board for games for my right hand since I mouse left.  I also always map the num lock, which is in perfect index finger position.  This keyboard, unlike any keyboard I have ever used, does not register any keys if you have num lock pressed.  It seems to block other keypresses which messes up my gaming experience.  Again, dozens of keyboards over my lifetime, this is the first time I have ever experienced this.  My guess is they cut corners on the electronics to bring it in at this very cheap price.  But it is unusable in my case since I game often enough.  If you are a righty, or a lefty who does not game or use a keyboard for it, this might not be an issue for you.",5,NA
"97","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Lee","Reviewed in the United States on November 25, 2024","4.0 out of 5 stars","this thing is bad it is bowed in the middle dosent event sit flat on the table but it works and it has lights and it was 15 dollars and delivered to my door step same day so it gets five stars i like cheep things and this is super cheep",3,NA
"98","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Jordan","Reviewed in Canada on February 22, 2020","","Très bonne qualité, l'éclairage est juste parfait, satisfait 20000%",5,NA
"99","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Mario Perron","Reviewed in Australia on August 25, 2020","Its  a good but cheap keyboard","",5,NA
"100","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Mario Perron","Reviewed in Canada on October 10, 2022","5.0 out of 5 stars","keys feel nice and are silent",5,NA
"101","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Lithum","Reviewed in Australia on October 28, 2020","","Cheaply made trash that barely lasted a week before multiple keys stopped working, this is ridiculous.",5,NA
"102","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Daniel Mallais","Reviewed in Canada on November 5, 2022","Level Up Your Gaming Experience with the Rii RK100+!","some keys travel way better than others, the 'back' key on my unit is particularly unpleasant to press, you can feel there is ridge somewhere that stops it being pressed down smoothly. Not a great keyboard, but I didn't pay much for it. For casual gaming,  it works fine, however would not recommend it if you use it for work.",2,NA
"103","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","H Wu",NA,"5.0 out of 5 stars","Le reste est parfait",3,NA
"104","Keyboard","Rii Multiple Mechanical Multimedia Keyboard","Karine",NA,"","",1,NA
"105","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Ben Pravia","Reviewed in the United States on September 24, 2024","5.0 out of 5 stars","It should have a hard plastic at least in order to transport it. But I love is a detachable cable so I could bought a different cable a coiled one and looks awesome. Great purchase. Another thing is that this one really has some additional keys to change those, unfortunately the additional keys do not have the transparent look that makes the key glow with the backlit. Awesome anyways,",5,NA
"106","Keyboard","Portable Mechanical Keyboard MageGee Backlit","mbert","Reviewed in the United States on November 23, 2024","","I love the feel of the keys and the build quality for this price range. Amazing really. I believe this has the red switches so be sure you like a klacky sound that won't bother the neighbors. I love the sound.",5,NA
"107","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Adam","Reviewed in the United States on October 14, 2022","I love this one, is tiny and portable","I purchased this for under $25, so I will review as such.  I got the yellow keycaps with blue switches.One of my hobbies is to buy dirt cheap mechanical keyboards and mod/improve them as much as I can.  Sometimes I fall in love with them, other times I just give away as custom made gifts.This caught my attention because it is pretty rare to see a removable USB C connection in the right spot on cheap mech keyboards, I've retrofitted one with a after market port and it was such a pain I said I would never bother again.For the price this is a pretty good keyboard, although one of the loudest I have, and I'm currently neck deep in about 15 different mech keyboards.  The switches are soldered on and are Jixian blues.  Reviews aren't great and I would agree. They feel fine but sound obnoxious.  I havn't tried the red switch option of this board but I would go that route if I ever repurchased, probably duller to the ear with similar feel when it comes to this grade switch.However, sound aside this is really nice to type on, and the cheapest 60% with USB C I have seen.  The keycaps it comes with are really nice doubleshots and it came with a bag of extras, even some that don't fit on this board, like number pad big 0 and long vertical enter.  Mine shipped all white and grey, and a bag of yellow modifiers/space/numkey/FN/backspace etc.  Also a red esc cap.I immediately took it apart by removing all keycaps and removing six screws.  Pretty solid board, but a big empty echo chamber of a base.  I added one layer of Zip-n-fit foam to the deep well towards the back, than another full panel layer to the remaining space.  I put 5 layers of masking tape on the back of the board and screwed it back together.This helped a long with the ""pinginess"" and reverb but the switches are still really load.  Replacing the switches will be my next project but a long on as there are 136 pins to solder.  Won't probably be worth it, but it's my wierd hobby and I will report back.My plans for this are my travel board for hotels.  I recently lost a very expensive keyboard in baggage check and would rather just have $25 loss over the aggravation and hassle over a $150 claim with the airlines.  If I was traveling with my wife though, she would tell me to throw this thing through the window because it is so loud.I guess if you are single, or plan to use it in a place with no one around, and budget is a concern and are willing to take it apart and make some adjustments, this is a very good $25 keyboard.  For anyone who has a great mechanical keyboard or are in earshot of 50ft of someone, this probably isn't for you.Edit: I bought another one with red switches.  I highly recommend going with red's, it feels better typing, and sounds 1000% better.",4,NA
"108","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Adam","Reviewed in the United States on April 16, 2024","5.0 out of 5 stars","I recently purchased the MageGee Portable 60% Mechanical Gaming Keyboard, and overall, I'm quite satisfied with its performance.Firstly, the compact design of this keyboard is a significant selling point. The 60% form factor means it takes up minimal space on my desk, making it perfect for gaming setups with limited room or for on-the-go use. Despite its small size, the keys feel sturdy and responsive, providing a satisfying typing and gaming experience.The mechanical switches offer a nice tactile feedback, enhancing the overall typing experience. However, it's worth noting that the sound level might be a bit louder than some users prefer, especially in quieter environments.The LED backlighting is a nice touch, providing customizable lighting effects to match your gaming setup or personal preferences. The brightness levels are adjustable, allowing for comfortable use in various lighting conditions.In terms of compatibility, the MageGee Portable 60% Mechanical Gaming Keyboard works well with the Xbox Series X.Overall, the MageGee Portable 60% Mechanical Gaming Keyboard offers solid performance in a compact package. While it may not have all the bells and whistles of more expensive keyboards, it delivers a satisfying typing and gaming experience at a reasonable price point.",4,NA
"109","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Misty Ingram","Reviewed in the United States on September 19, 2024","","I am a huge fan of this item. The switches are wonderful, and it's been my daily driver since my KeyChron got lost in a move almost a year and a half ago. I meant to replace it, but it has served my purposes so effectively that I haven't purchased a new one.That being said, I bought this in December of 2022, it is now September of 2024, and some of the individual backlights have begun to fail, specifically the V key and the comma key. With the caps that come with the keyboard, it is difficult to see what the key is without the backlight, so you may want to have different key caps in your amazon cart if you intend to use it long term!",5,NA
"110","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Misty Ingram","Reviewed in the United States on October 13, 2024","Great keyboard for the price","This keyboard is nice and what I wanted, but the fn key doesn’t work for the functions f1-f12. It seems that the only programmed the fn key to toggle the light modes and forgot to actually link it to the function keys themselves. Doesn’t matter too much for me because I use a laptop and the keyboard works on that, meaning I can use the functions on there. If you are someone with a desktop, maybe look into another option. Those $100 mechanical keyboards are expensive but well worth it for the quality and overall look and experience for a full desktop setup. I’m actually buying one of those  expensive keyboards and giving this one to my girlfriend who also uses a keyboard with a laptop. She is excited for it, but you may not be if you are using a desktop and not a laptop. Those function keys not working will bother you at some point",5,NA
"111","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Aaron","Reviewed in the United States on November 5, 2024","4.0 out of 5 stars","10 keyless compact size with beautiful cool blue back light. Just plugged in, hope it lasts a while. Included spare red keys and brief instruction mostly in Chinese. If you want a space saving, clicky mechanical keyboard, this one is well worth the price!",5,NA
"112","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Haizel","Reviewed in the United States on November 19, 2024","","This keyboard works great for the how much it cost! The feel of the buttons and the stability is great! Highly recommend this keyboard!",3,NA
"113","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Blue Jay","Reviewed in Brazil on October 29, 2024","Not bad for the price","Estou há 3 dias usando bastante. As primeiras impressões foram boas. É um teclado muito bonito e parece ser bem resistente. O switch do meu são vermelhos e o som é gostoso, longe do escândalo do azul.É um teclado de entrada, de R$ 200,00 então estou bem satisfeito.Vi reclamações sobre problemas nas teclas e led depois de um tempo de uso, então trarei atualização para informar sobre.",5,NA
